tconst	averageRating	numVotes
tt0021240	6.1	239
tt0021243	6.0	91
tt0021246	6.5	19
tt0021247	7.2	157
tt0021248	6.7	10
tt0021249	6.1	44
tt0021250	6.2	306
tt0021252	6.1	324
tt0021261	6.5	57
tt0021262	6.3	236
tt0021263	6.1	199
tt0021268	7.1	189
tt0021271	5.7	13
tt0021272	5.0	5
tt0021273	6.9	517
tt0021274	5.5	71
tt0021275	6.9	305
tt0021276	5.7	114
tt0021277	6.7	19
tt0021279	6.3	97
tt0021280	5.0	105
tt0021281	6.5	765
tt0021282	5.7	343
tt0021283	6.4	383
tt0021284	4.9	20
tt0021287	5.6	340
tt0021288	5.9	103
tt0021289	5.7	19
tt0021292	5.6	486
tt0021294	5.8	593
tt0021295	5.0	217
tt0021296	6.8	9
tt0021297	6.6	155
tt0021299	5.4	8
tt0021301	5.6	22
tt0021303	5.5	108
tt0021304	5.7	157
tt0021305	6.3	72
tt0021306	6.1	12
tt0021307	5.9	117
tt0021308	4.7	75
tt0021309	7.8	1139
tt0021310	5.9	681
tt0021312	6.5	536
tt0021317	5.3	162
tt0021319	5.7	66
tt0021321	5.1	10
tt0021322	6.3	294
tt0021324	5.2	210
tt0021327	6.4	99
tt0021331	7.4	5841
tt0021334	6.0	74
tt0021335	5.6	202
tt0021336	7.3	14
tt0021337	5.9	95
tt0021338	5.2	18
tt0021339	7.3	353
tt0021340	4.6	8
tt0021342	5.4	47
tt0021345	5.5	181
tt0021346	6.3	58
tt0021347	5.7	21
tt0021348	6.9	29
tt0021349	5.1	19
tt0021351	6.5	34
tt0021353	5.3	16
tt0021354	5.2	9
tt0021355	7.1	10
tt0021357	7.0	84
tt0021358	6.6	37
tt0021359	6.6	70
tt0021360	4.7	9
tt0021361	6.2	9
tt0021362	4.9	70
tt0021364	5.8	292
tt0021365	5.1	101
tt0021366	7.0	113
tt0021369	6.0	61
tt0021371	6.3	256
tt0021372	5.4	31
tt0021374	5.9	409
tt0021375	7.0	738
tt0021376	5.5	245
tt0021377	6.2	480
tt0021378	6.2	30
tt0021379	4.6	17
tt0021380	6.2	432
tt0021381	6.3	535
tt0021382	6.2	183
tt0021384	7.0	25
tt0021386	5.2	40
tt0021387	5.0	79
tt0021388	7.0	17
tt0021392	4.1	19
tt0021393	5.5	23
tt0021394	6.2	143
tt0021395	6.5	14
tt0021396	5.8	24
tt0021397	6.2	32
tt0021400	6.0	146
tt0021401	5.4	141
tt0021404	4.6	19
tt0021405	5.9	14
tt0021406	7.0	658
tt0021407	6.4	5
tt0021408	6.0	334
tt0021409	7.1	1974
tt0021410	6.0	13
tt0021412	7.1	60
tt0021413	5.5	239
tt0021414	6.3	9
tt0021415	5.1	23
tt0021417	8.0	8
tt0021418	5.0	52
tt0021420	6.8	198
tt0021421	5.3	9
tt0021422	5.3	75
tt0021423	7.3	10
tt0021424	5.3	70
tt0021425	6.9	16
tt0021428	7.2	37
tt0021429	7.0	136
tt0021430	6.0	12
tt0021432	6.2	54
tt0021434	5.7	262
tt0021435	5.3	113
tt0021436	5.7	64
tt0021439	5.1	114
tt0021440	8.2	44
tt0021442	7.9	34
tt0021445	6.4	36
tt0021446	6.7	10
tt0021449	5.5	91
tt0021451	5.8	11
tt0021454	6.3	20
tt0021455	8.0	11
tt0021456	8.1	251
tt0021457	5.1	8
tt0021458	7.0	27
tt0021460	6.9	13
tt0021463	6.6	117
tt0021464	5.5	213
tt0021465	2.1	12
tt0021467	5.8	31
tt0021468	6.1	11
tt0021469	4.7	16
tt0021470	5.0	80
tt0021471	7.2	25
tt0021472	5.9	128
tt0021474	5.8	40
tt0021476	7.3	83
tt0021481	5.9	52
tt0021482	7.0	24
tt0021483	6.4	160
tt0021484	7.1	107
tt0021485	6.5	16
tt0021486	6.1	173
tt0021487	6.7	89
tt0021488	5.6	8
tt0021491	3.1	17
tt0021492	6.7	103
tt0021493	5.7	254
tt0021495	5.5	11
tt0021496	5.6	21
tt0021498	4.6	5
tt0021500	4.2	32
tt0021502	5.4	44
tt0021503	5.1	73
tt0021504	6.4	25
tt0021505	6.8	1058
tt0021506	6.1	9
tt0021507	4.9	52
tt0021508	6.0	1043
tt0021509	5.6	30
tt0021511	5.7	113
tt0021514	6.6	10
tt0021515	3.5	22
tt0021517	6.8	8
tt0021521	6.5	16
tt0021522	7.0	68
tt0021524	6.0	84
tt0021525	5.5	118
tt0021530	5.6	102
tt0021531	6.1	234
tt0021532	6.7	41
tt0021533	5.6	688
tt0021534	5.7	548
tt0021535	5.1	8
tt0021536	7.1	8
tt0021538	6.8	12
tt0021539	7.1	66
tt0021541	6.1	11
tt0021542	7.4	1620
tt0021543	7.2	22
tt0021545	5.8	45
tt0021546	7.1	115
tt0021547	6.2	119
tt0021548	5.9	7
tt0021549	6.3	941
tt0021550	6.0	152
tt0021551	6.5	351
tt0021553	7.8	5
tt0021554	5.3	39
tt0021555	5.2	31
tt0021556	6.0	274
tt0021557	5.5	69
tt0021559	6.4	74
tt0021561	5.2	16
tt0021562	5.0	8
tt0021563	5.5	22
tt0021565	7.1	18
tt0021566	6.7	13
tt0021567	6.1	25
tt0021568	6.1	146
tt0021569	5.9	8
tt0021571	7.3	4960
tt0021572	6.7	32
tt0021573	6.7	7
tt0021576	7.4	3744
tt0021577	7.3	12572
tt0021578	8.8	5
tt0021579	6.9	86
tt0021580	6.0	269
tt0021581	6.6	22
tt0021582	4.8	12
tt0021584	5.4	7
tt0021587	5.9	28
tt0021589	6.6	17
tt0021590	5.3	162
tt0021591	4.9	41
tt0021592	3.7	22
tt0021593	5.8	70
tt0021594	6.3	106
tt0021595	6.0	224
tt0021596	3.3	7
tt0021597	6.0	55
tt0021598	7.0	15
tt0021599	4.6	116
tt0021602	5.6	17
tt0021605	6.3	43
tt0021606	6.2	121
tt0021607	6.5	648
tt0021608	4.1	9
tt0021609	6.8	58
tt0021610	5.2	15
tt0021611	7.0	58
tt0021612	5.2	55
tt0021615	5.8	186
tt0021616	6.7	56
tt0021617	5.8	22
tt0021618	6.6	22
tt0021619	5.4	12
tt0021621	6.0	35
tt0021622	6.2	1515
tt0021627	8.1	7
tt0021629	5.6	9
tt0021630	5.7	43
tt0021631	6.6	47
tt0021632	6.2	343
tt0021633	6.5	1041
tt0021634	6.5	98
tt0021635	6.5	1086
tt0021636	6.3	995
tt0021638	6.7	31
tt0021640	7.2	98
tt0021641	5.8	34
tt0021642	6.5	291
tt0021643	5.8	42
tt0021644	6.9	1189
tt0021645	6.7	339
tt0021646	7.5	1469
tt0021647	6.9	475
tt0021649	6.1	373
tt0021650	5.8	14
tt0021653	6.8	103
tt0021654	6.7	592
tt0021655	5.9	39
tt0021656	5.7	66
tt0021657	5.9	240
tt0021658	6.5	92
tt0021659	5.7	107
tt0021660	5.7	181
tt0021661	6.1	56
tt0021662	5.1	33
tt0021663	6.2	120
tt0021664	7.3	1363
tt0021665	6.1	324
tt0021666	6.2	411
tt0021668	6.8	1306
tt0021669	6.8	12
tt0021671	5.6	87
tt0021673	7.1	1595
tt0021675	6.2	40
tt0021676	5.9	315
tt0021680	6.7	70
tt0021681	5.9	111
tt0021683	5.9	73
tt0021684	5.8	222
tt0021685	5.5	138
tt0021686	4.8	122
tt0021687	5.7	209
tt0021688	5.0	109
tt0021689	5.2	147
tt0021690	5.3	132
tt0021691	6.4	42
tt0021693	5.9	48
tt0021694	6.1	54
tt0021695	6.6	102
tt0021696	6.3	38
tt0021697	5.9	252
tt0021698	6.1	48
tt0021699	5.5	19
tt0021700	6.0	5
tt0021701	6.4	119
tt0021702	6.3	29
tt0021703	6.3	383
tt0021705	4.3	9
tt0021706	6.0	24
tt0021707	6.4	136
tt0021709	6.3	44
tt0021710	6.8	24
tt0021711	6.2	32
tt0021718	6.5	377
tt0021720	6.4	219
tt0021721	6.5	87
tt0021722	5.8	37
tt0021723	6.5	22
tt0021725	6.6	187
tt0021726	5.8	50
tt0021729	6.0	21
tt0021730	7.3	2747
tt0021732	6.4	154
tt0021733	6.7	476
tt0021735	6.4	442
tt0021738	7.5	1299
tt0021739	7.6	3644
tt0021740	5.5	10
tt0021742	6.4	367
tt0021743	4.4	109
tt0021745	6.4	329
tt0021746	5.9	5314
tt0021748	6.8	61
tt0021749	8.5	163103
tt0021750	7.1	1338
tt0021751	5.2	83
tt0021752	6.2	224
tt0021754	6.9	171
tt0021755	7.4	977
tt0021756	6.0	220
tt0021758	6.0	81
tt0021759	6.5	280
tt0021760	6.3	33
tt0021761	6.1	416
tt0021763	4.9	55
tt0021764	5.8	174
tt0021766	4.9	19
tt0021767	6.6	11
tt0021768	6.4	227
tt0021769	7.3	54
tt0021770	7.0	898
tt0021772	5.6	149
tt0021774	5.6	19
tt0021775	5.9	101
tt0021778	6.2	807
tt0021780	6.1	844
tt0021781	5.8	17
tt0021783	5.2	8
tt0021784	6.7	31
tt0021785	6.2	367
tt0021786	6.2	120
tt0021789	4.8	27
tt0021792	5.1	27
tt0021793	5.9	189
tt0021794	6.2	263
tt0021795	6.2	32
tt0021796	5.2	75
tt0021797	6.1	7
tt0021798	6.2	174
tt0021799	6.3	543
tt0021800	7.3	2045
tt0021802	7.0	165
tt0021804	6.0	40
tt0021806	7.8	200
tt0021807	6.2	127
tt0021810	7.3	638
tt0021812	5.8	51
tt0021814	7.5	45162
tt0021815	7.2	3909
tt0021816	6.4	25
tt0021817	6.5	8
tt0021818	7.3	1945
tt0021819	6.0	5
tt0021820	5.7	217
tt0021821	5.7	33
tt0021824	5.3	129
tt0021825	6.1	444
tt0021826	6.0	139
tt0021828	5.7	169
tt0021829	6.0	150
tt0021831	6.5	505
tt0021833	5.6	5
tt0021835	6.0	21
tt0021836	7.2	550
tt0021839	6.7	11
tt0021840	6.0	132
tt0021841	3.9	31
tt0021844	5.0	93
tt0021845	5.6	189
tt0021846	7.0	20
tt0021847	6.4	111
tt0021848	5.1	31
tt0021850	5.4	8
tt0021853	5.9	28
tt0021855	6.1	43
tt0021857	6.2	11
tt0021859	5.2	111
tt0021860	5.3	6
tt0021861	5.7	520
tt0021862	5.3	15
tt0021863	5.6	23
tt0021864	6.1	221
tt0021865	5.9	396
tt0021866	3.1	21
tt0021867	6.5	42
tt0021868	6.0	41
tt0021869	4.0	5
tt0021871	6.3	276
tt0021872	6.3	70
tt0021873	7.2	1760
tt0021874	6.3	1263
tt0021877	4.4	8
tt0021878	7.5	255
tt0021879	5.7	207
tt0021881	5.2	36
tt0021882	5.7	20
tt0021883	5.9	171
tt0021884	7.8	63438
tt0021885	6.7	2232
tt0021886	5.8	63
tt0021888	6.6	7
tt0021889	5.4	298
tt0021890	6.7	2354
tt0021893	5.7	9
tt0021894	5.6	14
tt0021895	5.5	128
tt0021896	6.0	15
tt0021898	6.4	48
tt0021899	6.3	10
tt0021900	5.1	130
tt0021902	4.6	5
tt0021905	4.4	9
tt0021906	6.4	733
tt0021907	6.5	43
tt0021908	5.7	10
tt0021910	6.9	546
tt0021911	6.0	65
tt0021912	5.5	6
tt0021914	6.7	19
tt0021916	6.1	23
tt0021917	5.3	316
tt0021918	6.1	83
tt0021919	5.9	162
tt0021920	5.7	93
tt0021921	6.2	82
tt0021922	6.9	29
tt0021923	4.7	18
tt0021924	5.9	16
tt0021925	6.2	11
tt0021926	5.7	75
tt0021927	5.7	154
tt0021928	6.2	119
tt0021929	6.2	13
tt0021930	4.7	9
tt0021931	6.5	458
tt0021932	6.7	237
tt0021933	6.9	649
tt0021935	6.0	30
tt0021940	5.4	78
tt0021941	7.3	55
tt0021943	7.2	62
tt0021946	5.8	5
tt0021947	4.9	15
tt0021948	5.1	13
tt0021949	5.2	10
tt0021951	7.5	166
tt0021952	5.9	168
tt0021956	6.0	33
tt0021958	6.0	59
tt0021959	6.8	38
tt0021961	6.6	59
tt0021963	5.9	129
tt0021964	5.1	251
tt0021965	6.7	17
tt0021966	5.5	195
tt0021967	6.7	15
tt0021969	6.7	171
tt0021973	5.8	143
tt0021975	3.0	5
tt0021977	6.0	25
tt0021978	6.9	160
tt0021981	6.3	71
tt0021982	4.7	24
tt0021984	6.1	16
tt0021985	7.8	1405
tt0021986	5.4	212
tt0021987	5.9	84
tt0021988	6.1	148
tt0021989	2.3	6
tt0021990	5.1	12
tt0021991	7.0	37
tt0021992	6.1	833
tt0021993	6.0	8
tt0021994	7.0	8
tt0021996	6.2	138
tt0021997	6.9	17
tt0022000	6.2	1337
tt0022001	6.3	465
tt0022002	6.1	215
tt0022005	4.5	10
tt0022006	5.5	98
tt0022007	8.6	58
tt0022008	6.2	13
tt0022009	6.3	137
tt0022010	5.8	20
tt0022011	7.0	27
tt0022015	5.9	22
tt0022017	7.5	1217
tt0022020	5.2	10
tt0022021	5.9	425
tt0022022	7.2	45
tt0022023	5.7	11
tt0022024	4.2	13
tt0022026	5.0	296
tt0022028	6.1	76
tt0022029	5.5	134
tt0022031	6.4	102
tt0022032	6.7	58
tt0022033	6.2	14
tt0022034	7.0	462
tt0022036	6.7	398
tt0022042	6.0	108
tt0022043	6.0	131
tt0022044	6.4	10
tt0022045	5.6	450
tt0022046	6.0	258
tt0022047	5.4	22
tt0022048	6.4	350
tt0022049	6.8	18
tt0022052	5.3	14
tt0022053	5.3	14
tt0022054	6.8	1212
tt0022055	6.3	9
tt0022056	5.6	202
tt0022057	6.3	63
tt0022058	7.5	1482
tt0022059	5.4	576
tt0022060	5.2	59
tt0022061	5.2	14
tt0022063	6.4	37
tt0022064	5.4	42
tt0022065	6.9	68
tt0022066	5.6	34
tt0022068	3.5	6
tt0022069	6.9	72
tt0022072	5.9	9
tt0022073	6.7	26
tt0022074	7.2	3155
tt0022075	5.8	68
tt0022078	6.3	69
tt0022080	7.3	1811
tt0022082	5.5	19
tt0022083	7.6	118
tt0022085	6.2	184
tt0022086	6.3	344
tt0022088	8.0	226
tt0022089	5.8	30
tt0022092	7.3	43
tt0022093	5.7	57
tt0022094	6.5	11
tt0022095	6.5	32
tt0022096	6.0	11
tt0022097	6.9	13
tt0022098	3.6	10
tt0022100	8.3	139620
tt0022103	6.4	554
tt0022105	6.5	163
tt0022106	6.7	44
tt0022108	4.5	10
tt0022109	5.3	76
tt0022110	6.7	24
tt0022111	6.9	2693
tt0022112	5.3	57
tt0022113	6.5	17
tt0022114	5.5	60
tt0022115	6.6	82
tt0022116	1.8	12
tt0022117	6.9	271
tt0022119	6.1	691
tt0022120	5.0	133
tt0022121	6.5	165
tt0022123	5.2	5
tt0022124	3.0	5
tt0022125	7.9	1944
tt0022126	6.9	33
tt0022127	6.9	127
tt0022129	6.6	13
tt0022132	6.4	21
tt0022134	5.7	235
tt0022135	5.7	144
tt0022136	5.9	16
tt0022137	7.2	30
tt0022138	5.1	7
tt0022139	6.3	120
tt0022140	6.5	10
tt0022141	6.8	17
tt0022142	5.2	5
tt0022144	5.1	10
tt0022145	6.3	304
tt0022146	6.3	353
tt0022147	6.5	664
tt0022149	6.3	565
tt0022150	7.4	3145
tt0022151	7.0	430
tt0022152	6.4	115
tt0022153	7.2	1811
tt0022157	6.4	8
tt0022158	7.5	11214
tt0022159	5.3	43
tt0022160	6.3	299
tt0022161	6.3	93
tt0022162	6.1	8
tt0022164	6.3	419
tt0022165	5.6	14
tt0022167	6.1	11
tt0022169	6.3	9
tt0022172	5.4	322
tt0022173	6.2	251
tt0022174	6.3	43
tt0022176	4.9	8
tt0022177	5.6	159
tt0022178	6.5	139
tt0022179	4.5	13
tt0022180	5.6	206
tt0022181	5.8	93
tt0022182	4.7	14
tt0022183	7.6	2466
tt0022185	7.3	162
tt0022187	5.2	5
tt0022188	7.2	5
tt0022190	4.9	10
tt0022191	5.7	362
tt0022192	6.5	19
tt0022195	6.2	38
tt0022197	5.6	157
tt0022198	5.3	412
tt0022199	6.2	64
tt0022201	6.3	51
tt0022202	6.7	23
tt0022204	6.7	106
tt0022205	6.2	52
tt0022206	5.7	39
tt0022207	6.8	9
tt0022208	7.1	3234
tt0022209	6.1	44
tt0022211	5.8	79
tt0022214	6.8	105
tt0022215	7.1	183
tt0022216	6.2	9
tt0022217	6.8	9
tt0022218	5.6	5
tt0022219	6.2	16
tt0022223	6.1	332
tt0022225	6.2	33
tt0022226	5.6	35
tt0022227	7.3	1229
tt0022229	6.2	16
tt0022230	6.7	17
tt0022231	5.7	225
tt0022232	7.1	42
tt0022233	5.8	22
tt0022234	6.8	15
tt0022235	6.7	165
tt0022236	6.5	1092
tt0022238	7.4	1186
tt0022239	6.0	24
tt0022241	6.8	89
tt0022242	5.3	31
tt0022243	5.1	596
tt0022245	6.8	87
tt0022246	6.8	473
tt0022247	6.9	45
tt0022248	5.7	12
tt0022249	6.6	8
tt0022251	7.0	2148
tt0022252	6.2	16
tt0022254	6.1	760
tt0022257	6.5	68
tt0022259	6.7	209
tt0022261	5.9	127
tt0022262	6.3	51
tt0022263	6.6	14
tt0022264	6.5	1264
tt0022265	4.4	273
tt0022266	6.7	186
tt0022267	5.0	5
tt0022268	6.9	2728
tt0022270	3.7	10
tt0022273	6.4	235
tt0022274	6.7	158
tt0022276	6.9	1645
tt0022277	6.8	17
tt0022279	6.8	1051
tt0022283	5.4	79
tt0022284	5.6	28
tt0022285	6.5	191
tt0022286	7.7	17339
tt0022287	3.7	14
tt0022288	6.8	42
tt0022289	7.1	351
tt0022290	6.3	172
tt0022291	4.2	8
tt0022293	5.9	319
tt0022294	6.3	11
tt0022295	6.8	43
tt0022296	5.7	124
tt0022297	6.2	190
tt0022298	6.1	9
tt0022299	3.6	16
tt0022300	5.2	225
tt0022301	6.2	54
tt0022302	6.3	70
tt0022303	6.4	239
tt0022306	6.7	61
tt0022307	6.7	10
tt0022308	5.9	255
tt0022309	6.0	26
tt0022310	6.0	11
tt0022313	4.4	9
tt0022314	6.5	57
tt0022316	6.4	8
tt0022317	4.6	146
tt0022320	6.3	28
tt0022321	6.5	234
tt0022322	5.8	5
tt0022323	5.9	8
tt0022325	6.2	78
tt0022326	5.9	151
tt0022330	6.7	7
tt0022331	5.9	228
tt0022334	4.1	17
tt0022335	7.0	1175
tt0022336	6.3	63
tt0022337	5.6	13
tt0022338	6.6	17
tt0022339	6.9	192
tt0022343	7.2	71
tt0022346	6.4	9
tt0022351	5.1	14
tt0022352	5.5	88
tt0022353	5.9	281
tt0022355	5.7	19
tt0022356	5.7	76
tt0022357	6.3	742
tt0022358	5.8	71
tt0022359	6.7	86
tt0022360	7.0	412
tt0022361	4.6	5
tt0022363	6.0	12
tt0022365	5.8	58
tt0022366	5.4	5
tt0022370	5.9	15
tt0022371	4.2	5
tt0022373	6.0	319
tt0022376	5.7	97
tt0022377	4.3	11
tt0022378	7.5	165
tt0022379	4.1	13
tt0022381	5.1	109
tt0022382	5.7	423
tt0022383	4.0	24
tt0022384	6.2	53
tt0022385	6.4	133
tt0022386	6.7	788
tt0022387	5.0	139
tt0022391	5.0	135
tt0022392	5.7	49
tt0022393	3.4	11
tt0022394	3.9	12
tt0022395	5.8	2816
tt0022396	7.0	21
tt0022397	6.3	672
tt0022398	6.8	29
tt0022399	1.6	11
tt0022400	6.1	22
tt0022402	5.7	834
tt0022403	6.8	1725
tt0022404	6.5	344
tt0022405	5.7	449
tt0022407	6.4	11
tt0022408	4.4	8
tt0022409	4.4	114
tt0022411	2.3	10
tt0022412	6.0	165
tt0022413	3.8	11
tt0022414	4.9	38
tt0022415	6.3	16
tt0022416	5.7	12
tt0022418	5.5	216
tt0022420	6.4	234
tt0022421	5.9	82
tt0022422	5.2	45
tt0022423	6.7	164
tt0022424	4.4	16
tt0022425	6.1	296
tt0022428	6.4	344
tt0022429	5.9	50
tt0022430	6.3	552
tt0022431	6.2	16
tt0022432	5.6	135
tt0022433	6.6	103
tt0022434	5.9	76
tt0022435	6.0	413
tt0022436	7.6	1532
tt0022437	6.0	176
tt0022439	5.8	13
tt0022440	6.2	281
tt0022441	7.2	211
tt0022442	7.6	55
tt0022443	6.8	61
tt0022444	6.2	198
tt0022448	6.6	89
tt0022449	5.5	70
tt0022450	5.8	24
tt0022451	6.4	23
tt0022452	6.1	51
tt0022453	6.4	1077
tt0022454	6.8	1752
tt0022456	5.2	39
tt0022457	3.9	8
tt0022458	7.5	4906
tt0022459	5.8	43
tt0022460	3.8	6
tt0022462	6.7	2021
tt0022463	6.1	156
tt0022464	6.0	22
tt0022466	6.0	23
tt0022468	6.9	48
tt0022469	6.6	656
tt0022470	5.3	94
tt0022471	7.1	45
tt0022472	6.4	33
tt0022473	6.7	12
tt0022475	4.8	13
tt0022476	5.2	35
tt0022477	5.4	5
tt0022478	5.4	408
tt0022479	5.7	84
tt0022480	6.4	17
tt0022481	5.7	117
tt0022484	5.7	223
tt0022485	7.2	1222
tt0022486	6.1	14
tt0022487	6.2	12
tt0022489	6.5	1332
tt0022491	5.7	94
tt0022493	6.2	18
tt0022494	6.6	49
tt0022495	6.2	872
tt0022496	6.8	333
tt0022500	6.6	162
tt0022501	5.8	249
tt0022504	6.0	73
tt0022505	5.4	18
tt0022506	5.0	123
tt0022508	3.6	5
tt0022509	3.8	33
tt0022510	4.9	18
tt0022511	5.8	5
tt0022512	3.4	25
tt0022513	6.1	9
tt0022514	5.9	57
tt0022515	7.1	963
tt0022517	6.7	360
tt0022520	6.5	52
tt0022523	6.0	216
tt0022525	5.8	70
tt0022528	5.2	122
tt0022531	6.8	62
tt0022534	5.4	5
tt0022535	6.2	106
tt0022536	6.8	71
tt0022537	6.0	140
tt0022538	5.6	20
tt0022539	6.6	17
tt0022543	6.3	62
tt0022545	5.3	25
tt0022546	3.0	8
tt0022549	6.2	50
tt0022550	7.5	2409
tt0022551	6.1	639
tt0022552	5.9	91
tt0022553	7.4	25
tt0022554	5.6	14
tt0022555	5.8	35
tt0022556	5.4	43
tt0022557	5.9	8
tt0022559	5.8	50
tt0022560	6.4	13
tt0022562	6.1	74
tt0022564	6.5	11
tt0022565	4.6	217
tt0022566	1.9	73
tt0022569	5.9	97
tt0022572	6.2	121
tt0022574	5.2	5
tt0022575	5.8	9
tt0022576	5.7	91
tt0022577	6.6	16
tt0022578	6.8	102
tt0022580	6.0	44
tt0022581	4.9	14
tt0022582	6.3	158
tt0022584	5.3	135
tt0022585	6.5	10
tt0022587	5.5	237
tt0022588	5.1	17
tt0022589	4.8	11
tt0022590	5.9	12
tt0022591	6.6	24
tt0022592	6.1	8
tt0022593	6.6	5
tt0022594	5.8	91
tt0022595	6.7	37
tt0022597	6.2	5
tt0022599	7.5	4008
tt0022601	6.0	16
tt0022603	5.9	37
tt0022604	6.7	137
tt0022605	6.6	9
tt0022606	6.6	9
tt0022608	5.6	8
tt0022609	5.0	34
tt0022610	6.7	97
tt0022611	6.7	77
tt0022612	7.1	87
tt0022613	6.7	264
tt0022614	6.0	292
tt0022615	6.4	379
tt0022616	5.8	12
tt0022618	4.5	36
tt0022619	6.0	240
tt0022620	5.9	56
tt0022624	6.6	75
tt0022626	7.4	1783
tt0022628	6.4	965
tt0022630	7.4	999
tt0022631	6.8	124
tt0022632	3.7	6
tt0022635	6.2	461
tt0022637	5.5	14
tt0022639	6.9	952
tt0022641	6.4	572
tt0022644	6.3	131
tt0022645	6.4	77
tt0022646	5.7	23
tt0022647	6.7	909
tt0022648	6.9	16
tt0022649	6.8	32
tt0022651	6.9	547
tt0022653	5.9	45
tt0022654	6.8	319
tt0022655	6.2	53
tt0022657	5.6	121
tt0022658	6.1	8
tt0022659	6.2	197
tt0022660	6.8	1072
tt0022661	5.6	26
tt0022662	5.3	50
tt0022663	6.2	225
tt0022666	6.8	141
tt0022667	6.8	215
tt0022668	6.7	266
tt0022669	6.9	168
tt0022670	6.7	172
tt0022671	6.8	145
tt0022672	7.0	276
tt0022673	5.8	54
tt0022674	5.6	73
tt0022675	6.9	189
tt0022676	6.1	550
tt0022678	5.7	33
tt0022679	5.1	116
tt0022681	5.8	466
tt0022682	5.6	228
tt0022684	5.4	18
tt0022685	6.5	1458
tt0022687	6.2	49
tt0022688	5.6	189
tt0022689	6.1	1070
tt0022690	7.7	187
tt0022691	5.9	8
tt0022692	5.2	33
tt0022693	5.3	7
tt0022694	6.8	1119
tt0022695	6.9	29
tt0022696	6.9	473
tt0022698	7.1	4264
tt0022699	5.8	201
tt0022700	6.5	1115
tt0022702	6.8	20
tt0022704	7.0	246
tt0022705	5.9	47
tt0022706	6.0	11
tt0022707	5.3	116
tt0022708	5.2	99
tt0022709	5.3	120
tt0022710	4.8	76
tt0022711	5.4	109
tt0022713	5.6	93
tt0022714	5.4	116
tt0022715	5.4	104
tt0022716	5.1	79
tt0022718	7.4	5053
tt0022720	7.4	5
tt0022722	4.5	6
tt0022724	6.6	62
tt0022725	7.6	840
tt0022726	5.6	18
tt0022727	6.2	11
tt0022730	6.1	207
tt0022731	5.6	225
tt0022732	6.3	190
tt0022733	6.7	119
tt0022734	6.0	8
tt0022735	6.8	1439
tt0022737	7.0	677
tt0022741	5.8	99
tt0022742	6.1	10
tt0022746	6.5	86
tt0022747	5.9	8
tt0022748	5.5	278
tt0022749	6.5	12
tt0022750	6.4	13
tt0022751	6.1	332
tt0022752	6.5	24
tt0022753	6.3	871
tt0022754	5.8	49
tt0022755	6.2	413
tt0022758	6.7	231
tt0022759	7.0	1141
tt0022761	7.5	225
tt0022762	6.0	90
tt0022763	6.3	15
tt0022765	6.0	83
tt0022768	7.2	52
tt0022769	7.0	52
tt0022770	6.1	49
tt0022773	6.8	48
tt0022774	5.8	51
tt0022775	6.9	889
tt0022776	5.0	6
tt0022778	6.3	238
tt0022782	7.4	1903
tt0022784	6.0	276
tt0022785	4.4	9
tt0022786	6.8	168
tt0022787	7.7	1191
tt0022788	5.4	274
tt0022789	5.9	147
tt0022790	5.3	132
tt0022791	5.8	64
tt0022792	6.2	1035
tt0022793	6.8	19
tt0022794	6.4	53
tt0022796	6.5	562
tt0022797	6.5	13
tt0022798	6.8	8
tt0022799	6.1	107
tt0022800	6.3	100
tt0022801	5.2	16
tt0022802	7.0	1012
tt0022806	7.0	13
tt0022807	6.8	1513
tt0022810	6.7	86
tt0022811	3.4	24
tt0022812	6.4	32
tt0022813	4.5	12
tt0022814	6.3	453
tt0022815	6.4	46
tt0022816	6.4	8
tt0022817	6.3	359
tt0022818	6.4	5
tt0022819	5.8	34
tt0022820	7.2	12
tt0022821	5.1	81
tt0022822	6.8	30
tt0022824	6.0	123
tt0022826	5.7	39
tt0022827	6.4	2744
tt0022831	7.0	24
tt0022832	6.5	34
tt0022833	6.3	65
tt0022834	6.8	1594
tt0022835	7.6	12255
tt0022836	5.1	37
tt0022837	7.3	53
tt0022840	5.5	45
tt0022843	6.8	5
tt0022844	6.3	323
tt0022846	6.5	12
tt0022848	6.2	48
tt0022850	6.1	10
tt0022853	5.2	10
tt0022854	7.0	893
tt0022856	7.2	47
tt0022859	6.7	16
tt0022860	6.6	14
tt0022861	4.9	8
tt0022863	7.1	60
tt0022864	6.0	122
tt0022866	5.7	31
tt0022867	6.7	2095
tt0022869	6.3	201
tt0022872	6.8	16
tt0022873	6.8	470
tt0022875	6.5	31
tt0022876	6.5	271
tt0022877	7.7	1491
tt0022878	6.5	8
tt0022879	6.5	4972
tt0022880	7.3	38
tt0022881	6.5	13
tt0022882	5.7	496
tt0022883	6.7	1586
tt0022884	5.1	33
tt0022886	5.0	45
tt0022888	6.3	101
tt0022890	5.9	227
tt0022892	6.5	15
tt0022893	6.2	22
tt0022894	6.1	9
tt0022895	5.5	34
tt0022896	6.7	20
tt0022897	6.5	509
tt0022899	7.3	2395
tt0022902	5.2	67
tt0022904	5.9	23
tt0022905	6.9	1288
tt0022907	6.5	28
tt0022908	5.9	9
tt0022909	5.3	11
tt0022910	6.0	43
tt0022913	7.9	41238
tt0022914	5.3	147
tt0022915	8.0	197
tt0022916	7.9	229
tt0022918	5.8	177
